X,y,Z
-6430,7955 7,547
-15430,-1495,10948
-7358,680 80,86
-15534,-5756,14628
-9223,4319 1,461
-9536,-5882,10151
-15530,10179,14016
-9197,-6819,10077
-14930,-2870,10393
-8864,-1223,9383
-13394,-4073,13389
-15065,5034,15834
-7048,84 831,7
-15950,-2055,13600
-9758,1660 1,1409
-13249,-4316,10839
-10697,9825,9086
-10189,-5551,10980
-15303,7251,12931
-7145,-15108,10815
-14023,6223,12804
-10510,-7018,13451
-12745,6823,12288
-13861,2125,12839
-8612,703 10,587
-15995,3657,11219
-7827,-1609,8072
-12224,-1887,7839
-10624,-2873,12959
-10576,4651,11918
-14637,-9093,14931
-8178,12819,11612
-15374,-8296,11438
-11299,10736,11846
-11593,-4593,8470
-13421,1117,12961
-8589,7496 7,947
-16118,-4662,17114
-8331,10672,8514
-13505,-1806,8 11478
-15098,12422,11076
-7768,-13841,11930
-18780,9201,18556
-6567,-8053,12932
-16267, 651 1,7106
-10851,-8508,13304
-11185,-1199,9 14843
-12295,9606,10602
-8801,-13588,13151
-14378,15916,12310
-8333,-17224,10761
-13670,7906,12613
-12333,-1527,1 10786
-9814,8518 1,2030
-15362,2489,11031
-7625,-2524,12059
-16337,5203,15173
-9004,-12385,11836
-10520,6600,12570
-14639,-6499,12843
-7450,6202 1,982
-16528,-2764,13559
-6684,3221 1,782
-14570,11430,12615
-14065,-1075,8 14389
-6706,13612,7669
-15272,-1647,8 13796
-9548,6322 1,4488
-16403,-9758,14831
-8688,12570,11461
-11290,-4282,12140
-14697,6140,12558
-7902,1033 7,791
-15618,-6907,11905
-7358,5314 9,464
-14548,-915,15902
-10320,15956,10122
-10419,-9915,12064
-14987,7481,11132
-8126,-9801,13178
-16862,11500,13175
-6993,2250 7,263
-13650,11090,11261
-14127,-5684,12726
-8755,-6081,7079
-16356,-2526,13200
-9527,2657 1,3032
-14058,10105,12787
-13489,1549,13502
-9409,-1452,8235
-17906,-1246,6 18746
-8192,8544 1,371
-13642,-1336,12935
-11410,-1532,16107
-9747,845 95,54
-15636,-9060,14556
-5292,6920 5,840
-15839,-4490,11014
-7916,17923,10077
-14278,-1106,5 12405
-10963,-850,12426
-11512,-5830,15171
-16150,-2035,14228
-6471,14640,11539
-14770,-7269,11694
-11593,5566,11720
-13002,-1537,1 13712
-11970,2025,10430
-6327,7702 6,645
-16361,4842,16645
-6478,9737 7,613
-12240,-2039,1 11181
-13800,7809,10684
-9285,-823 1,1434
-16691,16558,13499
-4848,2445 5,847
-16567,-5702,14540
-11369,-6664,11693
-13565,-7424,12843
-10682,17591,10115
-10533,-1284,12525
-17935,2120,14542
-7529,-13573,10331
-14549,-1307,12506
-12437,4259,13164
-9881,10213,11927
-12888,12409,9209
-9311,-13634,11521
-17437,-2117,12995
-9365,-478 7,808
-8954,15729,10302
-13420,5847,13214
-8471,-7701,8496
-15988,-8673,12012
-8092,-2570,9825
-15844,4773,14065
-11217,6121,9820
-11101,-8273,11232
-14252,-5660,13943
-8847,-6240,6813
-15133,8199,11383
-7427,8875 7,739
-13163,-7466,12582
-12830,-9908,11675
-9450,-12526,7910
-15448,15507,11419
-7835,4877 9,703
-12949,8732,10916
-11998,-9351,9602
-11222,-1204,8 11575
-16362,2441,15606
-5586,-2661,8572
-19318,10989,15388
-7880,-5452,7760
-11521,-4349,10208
-12423,1889,10761
-11250,-2218,11877
-14084,12290,11301
-6950,-11484,8394
-15852,-4650,15090
-12755,-8474,10860
-11711,5974,12194
-11011,14782,8840
-8937,-8788,11504
-17509,1209,15070
-9675,-18342,11454
-11796,11749,11044
-12423,-2631,11713
-10592,8293,15726
-13148,-1827,10083
-6632,-9003,9276
-15699,2952,12474
-10828,5138,10126
-10306,13325,9062
-11811,-3882,8739
-10267,-2583,12277
-15583,-3288,12234
-7595,2910 8,98
-11637,9616,7314
-12803,-2702,12361
-12684,3869,11566
-13182,-1147,7 11978
-10275,4705,13921
-15364, 525 1,2694
-12187,6972,12180
-9856,-4868,8307
-13560,-9065,12058
-12206,3420,13011
-12946,-2935,9757
-7548,9451 1,348
-14213,-9273,12468
-11938,5052,12147
-10123,-5872,9010
-12804,5510,12550
-11793,5622,12471
-12430,3347,11140
-10984,-731,10265
-10751,-7244,12190
-14976, 969 1,4205
-9347,2695 8,110
-12469,1170,11528
-12259,4176,11966
-11402,-8420,11887
-15441,1680,12827
-7497,-2754,8529
-15011,4718,13175
-10360, 80 12,888
-11788,-3827,8025
-11809,-1042,5 15208
-10799,5057,9547
-14495,-3100,13499
-8070,7551 9,173
-14262,-1080,6 12647
-10023,10930,12523
-12764,-1541,2 11232
-12383,14449,12052
-9865,-11369,12255
-14622,9120,12522
-10024,-9272,9644
-12301,-1571,10631
-14599,5497,13021
-8207,-1022,9777
-15443,3427,15075
-10145,-7038,12007
-15795,-1646,13927
-8781,5303 8,439
-12342,-690,11624
-12879,15349,11579
-9547,-12256,11229
-11964,3630,9842
-10139,-8812,14532
-15435,6032,13286
-11487,4487,12710
-9152,4185 7,810
-16056,-2096,15441
-10521,-5583,10395
-12786,-393,9515
-9988,10372,9821
-12582,-1540,11344
-13424,3036,13661
-8766,-15307,10201
-16004,-2369,16066
-9623,3529 1,255
-12359,3673,11726
-9998,15924,11335
-12105,-2081,7 14544
-13748,2251,11430
-8758,-16091,9021
-13322,11839,11900
-10433,-917,11954
-12571,1621,9950
-12040,-9721,11905
-11114,-5323,11518
-14977,7330,13103
-8536,6881 7,804
-13653,-4997,13336
-12290,1485,11716
-11596,-1812,2 13291
-11354,18993,10013
-9701,-8015,12021
-12249,20590,12260
-11322,-1307,4 9120
-11581,-1152,10656
-15248,-2552,12702
-6691,11366,8659
-15112,15566,16268
-9683,-11160,11237
-12867,-1991,9736
-10594,-8532,10211
-12173,11669,13332
-13957,10175,12586
-9198,-6748,10759
-14491,1309,10271
-11812,-1571,9 13783
-12306,17864,8460
-10637,-4675,9270
-10356,14054,9210
-13257,-1798,0 12195
-11274,-7758,11508
-13450, 83 11,998
-10855,9657,11479
-11964,1513,12769
-13380,-9514,10733
-10888,-1811,8270
-13182,1388,11727
-11094,11380,11164
-10073, 227 9,838
-13884,-1209,11995
-11283,-1137,1 11060
-12822,-1096,11442
-10024,7746,9410
-13701,11850,14338
-10529,-489,10446
-11218,-9789,12754
-13558,-6395,12273
-10561,-6206,11009
-11633,10374,9924
-9952,5389 8,241
-12293,-1832,12573
-12758,-1270,1 9042
-11045,-5800,12169
-13526,8993,9171
-8779,-2568,10868
-13545,10511,12617
-12293,-1342,7 12755
-11283,9926,10665
-13059,-1060,6 10864
-11111,13722,10459
-13973,4616,14396
-11502,-2855,12001
-9987,-1067,9535
-14731,-1741,12111
-9634,238 12,310
-12120,5700,7709
-11447,-5634,11799
-13373,-2652,15397
-13427,-2300,2 16644
-9571,14395,10003
-14338,-7440,14214
-10460,18436,12488
-13538,-2078,3 12548
-9602,2382 8,911
-13774,-8382,13281
-11883,11684,11822
-8707,1858 9,12
-12282,-1718,11092
-12426,-8771,12820
-12325,-3979,11619
-12312,5094,12568
-8934,18388,8512
-15112,-2354,14503
-9712,-1001,10528
-12280,-2157,8 12268
-11884,9839,12708
-11739,1253,11468
-10934,24171,9750
-10749,-1745,7 9382
-15417,-246,13384
-10280,-2198,6920
-12424, 556 1,4614
-9934,20659,9403
-12939,-9038,13430
-12959,3250,13105
-10598,-1933,8 11073
-14632,10811,11702
-10699,5048,9790
-12312,10292,11549
-10968,-5258,12529
-12462,-9461,10621
-12740,3551,12190
-9593,632 79,34
-11699,14371,7883
-12899,-8483,13028
-11416,-3410,10286
-13777,-3107,12716
-10254,-5317,13553
-14216,12760,14371
-11179,-6595,12522
-13363, 682 1,1479
-10716,-6928,9925
-12209,1364,11140
-12849,4484,12580
-9587,-1356,8112
-11773,-5238,16218
-13186,-7714,14863
-11920,-2294,12547
-10008,7701,8411
-12368,-2502,12826
-13001,10563,16242
-11922,-1997,4 11101
-9131,8581 9,930
-14866,-1278,6 16352
-10116,11631,11935
-14384,-6429,9788
-9015,3619 9,71
-14493,1976,12288
-11428,-6040,12462
-9908,2384 1,214
-12411,-1430,3 13172
-12104,7811,13331
-12004,-116,9619
-11037,8998,10573
-12213,-943,11725
-14190,-8334,16004
-10316,-4603,10712
-12447,-8750,11589
-12750,21219,11103
-11394,-3930,11560
-11042,2968,9100
-12661,-1212,7 11308
-14557,2018,13985
-8339,3128 1,86
-12781,3379,13400
-10997,6537,9709
-12078,-6637,9487
-12381,-607,11806
-11130,-3888,12567
-14249,7211,14858
-10520,-1336,11784
-11518,-4496,11846
-12743, 818 1,1682
-10508,2170,8735
-11963,6994,9596
-10685,-4905,11413
-13643, 232 1,3859
-13496,-1455,0 14565
-11106,-3580,11801
-12623,1533,14017
-12182,6919,13692
-11162, 54 98,60
-11744,-4316,11591
-12468,-7342,12852
-11070,-4323,13128
-11213,-859,11330
-12457,3558,13749
-11023,3667,11180
-11904,-5442,10272
-11839, 635 8,590
-11043,-422,10998
-13853,6739,13826
-8673,471 98,61
-14881,-2575,16118
-12158,-480,12125
-12207,-1790,10078
-10603,13259,7889
-11505, 352 1,1314
-12313,8703,12031
-11808,-1296,0 11405
-10753,5444,9548
-13464,-4352,16036
-12276,11093,13844
-12001,1132,11649
-11615, 164 1,508
-13287,-1494,12739
-11848,2977,12786
-12055, 807 1,1947
-10876,1390,11622
-12301,-5578,13156
-11627, 129 1,1124
-10938,-3420,11644
-12268,8771,11162
-11346,-1887,11492
-11289,1351,10800
-12405,-8741,13572
-11372,2255,10760
-11720,-4368,12325
-13079,11103,11863
-11640,-4869,10612
-12128,11867,9055
-11561,-9336,10910
-13628,3714,13070
-10190,-4813,10362
-12461,1832,12014
-12165,-1662,13718
-12443,3588,11206
-10474,4331,10179
-12616,-5347,14923
-12660,-5685,13628
-10591,-5649,11298
-10991,4561,9731
-10969, 540 1,853
-13438, 455 1,3321
-11622,-4420,10406
-11489,-7887,11755
-12898, 865 1,2403
-11890,-466,12290
-10743,3856,10735
-11703,2211,10313
-11110,-3855,10426
-12448,-8513,11914
-9998,-2992,10792
-12775,4433,11490
-12061,1215,11337
-10296,-2167,10361
-11837,5058,8480
-12443,-7408,12359
-12384,5654,11752
-11632,-1295,9515
-13520,4735,14004
-11988,-5008,10631
-11683,-2424,11979
-12562,1513,10611
-10616,1653,10705
-12492,3894,14313
-12056,-4647,9134
-10292,1423,10571
-12967,-9214,9149
-9196,-210 1,536
-13773,2696,11873
-11246,-6182,13873
-10360,7842,8841
-13657,-1520,3 13766
-11972,19782,9716
-11698,-1591,2 10327
-11437,17990,8854
-10696,-9600,9735
-12435,8611,11073
-11244,-1307,6 8961
-11175,10371,10119
-12533,12253,10448
-12037,-3876,11420
-12899,2724,11395
-9216,-2719,9114
-14834,3832,15321
-9680,4028 1,844
-13550, 610 1,2287
-10381,4210,8138
-12488,-1694,2 14827
-12885,8094,11123
-9769,-7197,7998
-13679,19549,12695
-10304,-1476,8 9342
-12892,-2696,12444
-11982,-4727,10641
-10254,2467,10970
-12516,9133,13894
-11104,1526,9148
-10409,2197,10782
-12824,-1267,9 12294
-12218,5198,11814
-12753, 712 1,1742
-10489,5078,10388
-14016,-3597,14808
-11825,-5194,11987
-13160,-3373,11187
-10712, 958 1,1345
-12819, 417 1,3055
-10501,4895,9824
-11552,-1203,2 11272
-12307,2756,11785
-11890,-1084,2 12480
-9599,19673,8809
-12990,-1664,2 13225
-8566,5561 8,981
-15344,-1392,7 14719
-10650,15451,7985
-11846,-2274,10284
-11295,11193,8547
-12740,-6369,13502
-11956,11656,8250
-10866,-1577,7 12280
-11565,24307,9123
-11333,-7292,11193
-11253,16118,8150
-12265,-2102,6 11935
-11656,22184,7928
-11939,-9226,12167
-10503,22439,7015
-11436,-1808,0 12452
-12907,15502,10353
-12368,-1759,1 12210
-12157,12900,10197
-10526,-2771,9588
-14320,8412,13894
-12840,-1632,2 11856
-9869,6090 8,259
-14358,-5028,15530
-10096,15510,8931
-12971,-1030,7 11473
-9547,8681 6,652
-14847,-1948,2 14660
-11625,5795,7749
-9002,1349 7,511
-12874,10513,13758
-11114,-8902,13123
-12786,-7057,13147
-11021,-3584,9340
-12728,1747,13571
-11841,6178,9719
-11470,2483,10345
-11479,-735,10473
-11684,-1728,0 11693
-13252,7699,12200
-11230,-2705,10102
-10900,19134,10141
-13283,-1755,6 12188
-9161,10135,8591
-14620,-1578,0 13157
-8630,5768 9,669
-13781,-7011,13185
-10642,12405,9671
-13216,-1253,3 13410
-11770,8347,6723
-10283,-8976,9162
-10924,22223,7792
-13132,-1671,2 11606
-9389,11243,8112
-12134,-1695,3 9821
-11559,19141,10727
-13210,-1127,3 12893
-11141,23288,5680
-11579,-9481,12461
-13976,7013,10536
-10535,-1433,8 12589
-12731,16463,8174
-10707, 539 1,1613
-13156,9525,12482
-13177,-1702,4 13366
-10067,6710,8141
-14540,-1109,2 14562
-8147,21057,8073
-13367,-9015,12148
-9793,9945 9,575
-11311,-1840,0 10822
-15424,1968,14174
-9301,-4055,9835
-12883,4284,11575
-12462,2239,11751
-11456,3662,8604
-12017,4044,9721
-9777,-3402,9608
-14475,11163,11322
-10726,-1163,9 11260
-11877,5213,9078
-10880,-3127,10602
-11393,11563,8109
-11726,-1109,9344
-9187,4144 9,38
-15629,-5842,12480
-9912,-686 1,1200
-14714,-845,11506
-9154,7521 9,829
-14504,-1579,14006
-12652,6943,10803
-9735,-6537,6043
-10842, 968 8,97
-14837,-1091,7 15235
-11318,8308,8964
-10716, 240 9,455
-9852,3639 8,444
-14798,-7233,14997
-9573,12394,5238
-10207,-8858,8144
-12758,12007,11652
-11771,-1127,9 12758
-12726,18569,10089
-9535,-11481,9746
-13037,11701,12533
-12617,-1380,2 11095
-10070,15823,6503
-12544,-5397,11516
-10801,8862,11045
-14519,-1709,12998
-8594,-2566,7971
-13035,-8368,13687
-13140,-440,11996
-10934,2817,12174
-12531,12235,11156
-10662,-5208,13570
-13887,3992,11762
-10290,-1835,4 10925
-10968,4964,10575
-13758,-4722,12291
-8581,10415,9753
-13351,-5447,12796
-10629,-2141,10390
-12196,-6237,9958
-11246,5438,11189
-11491,4310,11889
-12411,1047,10725
-9966,736 10,581
-13746,-255,14659
-10706,-1205,10803
-12683,6481,9192
-11639, 915 7,328
-10362,2610,10767
-16492,-1702,11617
-6742,5466 5,746
-14054,2096,12868
-11338,-1087,12782
-11979,-7985,11163
-13343,-2362,9699
-9389,750 12,656
-16076,8672,16461
-8791,1420 9,425
-12330,-711,11994
-11955, 84 13,128
-12743,-1107,8 12439
-11532,1678,8705
-10259,6665,10111
-13996,5981,13768
-11698,5625,8887
-8725,-1463,9094
-13235,-2590,9887
-10806,-5704,11370
-14028,5442,12065
-8839,4816 9,133
-12721,2431,13443
-14020,-6946,11677
-8728,-2895,8949
-14779,-1090,13643
-9475,9636 1,1095
-13021, -74 1,525
-11378,-8859,11621
-10749,1211,9312
-15560,-9601,11902
-8070,14626,5488
-12709,-1831,13499
-11302,7995,11931
-11846,-1310,3 11283
-13423,2787,12931
-10662,-2348,11883
-13043,8212,10807
-9297,5252 7,273
-11988,-4071,10818
-11382, 55 10,31
-11550,-8461,9659
-11195,16151,7716
-11310,-1008,9 11032
-15020,6789,13618
-9261,-9398,8743
-13051,9412,12144
-12149, 939 1,1500
-9888,10837,9038
-13092,1615,12090
-10795,-2702,9023
-13442,-6912,12956
-9994,5621 8,559
-12043,-784,12157
-11767,5869,10090
-11458,-1140,5 10721
-10399,14039,6384
-12591,-1042,8 12229
-11031,10677,10469
-13502,-9649,11089
-9712,6944 1,1169
-14836,-1207,3 14167
-10413,13302,9496
-12537,-9373,12084
-11493,11954,9489
-12596,-1268,5 13479
-12054,11818,8335
-10020,-7474,11001
-13096,6793,13203
-11251,-1028,2 11743
-11756, 806 1,967
-12868,-1048,3 13520
-11461,11936,11601
-11819,-3378,12296
-10994,10692,9696
-13143,-1399,1 15048
-11773,6378,10277
-9994,-9652,11125
-14764,7380,14239
-10235,3870,9575
-13711,-1158,11285
-11738,2051,12476
-11738, 808 1,1276
-12800,3686,12273
-10053,-4085,11993
-14429,3624,13054
-9449,-937 1,5
-13348,3833,12144
-9866,81 112,41
-13663,-4218,14402
-12366,1908,9995
-9798,-6818,11689
-14172,6213,13247
-11319,-5237,12549
-10562,10481,9767
-13705,-1082,1 14278
-11805,-3926,17190
-14332,-1008,3 14291
-9173,7671 9,34
-12861,-4877,15342
-13182,9759,15799
-10234,-3832,9763
-11220,-3746,8632
-11001,-8411,10447
-12525,6290,10948
-9406,10836,6121
-10070,2728,10959
-13050, 838 1,2834
-11358,-1032,7 10647
-13828,-1640,12282
-9657,5946 7,989
-14816,2352,15681
-12203,7689,9882
-9720,-13259,12760
-15229,12134,13941
-9659,-6614,9894
-13003,15138,11906
-11545,-1093,5 8103
-11683,4800,8532
-13742,-1346,4 11727
-9827,14058,8214
-10790,-4434,12060
-12425,5569,10817
-10806,-7714,11892
-14497,-7738,14427
-11441, 501 1,2387
-13646,4227,12493
-11427,6915,13227
-11456,-833,11686
-13615,-1086,9 13291
-9376,-50 91,13
-14837,-1129,5 13639
-7980,10843,9564
-14605,-1166,11378
-9600,-144 1,2169
-13182,-1380,8 13790
-11889,-3813,13559
-9926,-5424,10666
-15145,7624,15251
-9948,2049 1,1113
-13413,-963,11421
-10369,-1755,11358
-12991,-1644,0 15717
-12131,9088,11754
-9002,-9926,9462
-13132,14481,14785
-14090,-9729,15225
-10788,5647,9951
-12168,-5162,11615
-11207,5411,13553
-15105,-3732,14545
-7425,4348 3,51
-12014,-2069,11544
-13846,-3143,14662
-12221,-1709,12470
-12093,4086,9328
-10879,-7120,14756
-18449,2394,19201
-9202,-4194,10092
-10213,13050,10673
-13943,-7347,16595
-12046,5919,13167
-11979,-1167,4 8921
-8491,2640 9,647
-16530,-2625,17071
-9811,4305 9,401
-9309,3444 6,608
-13402,-6963,12284
-14004,-1101,5 17128
-13129,2360,10806
-9732,6518 1,1793
-13051,-1735,16305
-14718,-3702,14878
-10086,-8823,10467
-12222,-5409,12791
-11935, 160 1,5888
-13166,-202,10703
-8434,2953 9,657
-12946,-1013,9 13853
-12635,-6399,13766
-10388,2385,10456
-12121,-4957,15038
-10933,6884,12208
-13072,-4791,13551
-12826,9435,11990
-11188,-8874,13187
-13392,1028,13128
-9633,-9802,10095
-13845,3397,16967
-11689,-2436,10397
-10297, 52 97,43
-12535,7784,10513
-11187,-9188,13489
-14128,-3112,13474
-7799,6862 6,775
-15849,1443,16712
-10175,10242,10298
-12166,-3491,8854
-11236,-1374,8206
-11630,-7521,12906
-14591,5852,13750
-9415,454 76,98
-11214,14246,13426
-13530,-8825,13040
-10936,4283,11989
-14737,-2368,10795
-8595,8262 1,1602
-14717,7673,14121
-12431,-2567,12787
-7771,1851 8,826
-14119,-9265,11666
-9010,2534 1,1817
-15163,-5882,13593
-9391,5744 1,680
-13319,-8670,11434
-12358,3729,11776
-11985,-4193,13118
-11362,6531,9333
-10368,-7460,12061
-13993,-1259,15033
-11048,-2681,10609
-9467,-1317,8850
-12168,1246,10688
-9919,-1415,11809
-12924,-2731,10149
-7029,1181 6,557
-13608,-4973,13743
-14632,9048,12419
-9191,-3938,8119
-13198,11667,11383
-11704,-3301,12831
-14572,5248,11729
-8596,-4436,8330
-11552,7173,10973
-13191,-6069,15414
-13467,-5079,12344
-8705,1920 6,279
-11953,1369,11476
-13034,4088,13944
-11791,-2288,8650
-8174,-10093,8395
-13067,6913,13033
-13848,-1116,13252
-11038,15477,8057
-9291,738 70,60
-13347, 110 1,4671
-15840,-1086,4 13453
-8249,2657 7,895
-11611,10742,9199
-12344,9966,11388
-12978,8489,9721
-10623,-8701,8106
-9660,-418 8,982
-17077,-1350,5 15257
-7426,10931,8069
-12649, 246 1,190
-10293,13674,10081
-12348,-4927,12005
-11710,-3955,10147
-9439,-10549,8338
-14359,8367,13280
-12027,5772,10255
-10512,14762,7904
-11970,-8090,9978
-10642,-4981,11623
-17526,-1230,6 15803
-8743,7114 9,27
-14289,3748,12594
-9664,12046,10639
-13581,-1490,5 13715
-11885,-616,9545
-9222,-16234,9424
-14414,14418,12732
-10028,-695,11386
-12274,9557,8570
-9269,-4047,5583
-11570,-178,9869
-16824,-1247,0 16877
-9026,6652 8,264
-12928,8547,12465
-13494,9004,15434
-13556,3584,16464
-11462,-5235,9227
-9756,-4098,10113
-15942,-7415,16193
-11380, 797 1,3294
-9954,11191,7210
-11454,-3832,12538
-12493,-1816,13810
-13511,-1349,1 10204
-7632,6962 6,424
-14743,-1478,15236
-10510,9756,12643
-11261, 440 1,1694
-12233,-2921,13691
-10956,-1370,4 14311
-16427,4559,13998
-7079,3016 6,94
-14872,-2639,15341
-12289,6628,12122
-11412,-4251,13493
-12869,-2895,14033
-9063,-3256,8811
-15021,-4295,12698
-9583,13411,6689
-12312,-554,14323
-11532,9047,10774
-8334,-7534,8963
-15894,-1035,7 15877
-9152,1075 7,821
-15579,-5286,12771
-9493,13999,8052
-13647,2907,15618
-13525,-1465,12963
-8451,-109 9,457
-15600,3749,14154
-10777,-4385,10898
-9834,5857 8,100
-14731,-8295,12796
-9957,-248 1,2844
-15028,-1039,3 14887
-8981,7769 1,1641
-13999,-5374,15109
-11051,11663,9771
-11459,-1490,2 11602
-12247,15137,8809
-9515,-15566,11983
-13133,7247,11651
-9466,-4717,9049
-11283,-7984,13007
-13635,-1068,2 14338
-11365,1642,8759
-13325, 864 1,4334
-10984,16693,12860
-13713,-1296,7 15918
-11887,5217,7559
-10130,-1399,9 11583
-15419,10673,14883
-10331,-6328,10176
-9745,15739,8178
-13227,-1547,7 14207
-11484,1109,11933
-13940,-1404,8 11795
-7834,12386,9235
-14693,10689,13910
-11260,-435,14114
-10164,5159,9474
-12399,-9385,12052
-11529,-5982,13799
-13999,5472,10906
-8767,5156 7,570
-10937,4817,8617
-13471,-2245,9630
-10373,-5438,9548
-12156,6269,7295
-10639, 786 1,2693
-15392,8994,11924
-8802,2638 9,142
-13732,-6360,13851
-12678,2515,13091
-11636,2639,12689
-11907,12072,9744
-8592,695 79,57
