X,y,Z
-15430,-2452,13328
-9029,2669 7,627
-11632,-3745,10963
-13300,-8967,16777
-13055,3058,12120
-10262,5406,12139
-12089,10086,13489
-14114,-4596,12337
-11552,-1184,5 7593
-10465,5646,8316
-12709, 641 1,3794
-11918,8152,12435
-10025,9785,8476
-11218,-6816,11432
-12696,-9659,11985
-13467,1475,9061
-9364,10824,8787
-12844,11394,13913
-11327, 912 1,1350
-11885,-1192,2 12477
-12740,-6751,13863
-12736,-3309,12742
-11267,16572,8487
-12300,11544,8147
-8693,-9632,11298
-15060,-3196,11760
-9915,-13337,11442
-13019,11290,13214
-11331,4074,11434
-12835,14180,11393
-12514,-1064,0 10727
-10241,-3401,11669
-14326,-7490,11857
-8053,16930,7363
-13240,-5949,13260
-10700,6228,11958
-13616,-2291,1 14824
-14134,-866,13800
-11119,-2338,11202
-12934,14617,12187
-9191,7304 9,312
-12737,-1176,5 12876
-13187,-2390,8 13676
-8860,-1658,6752
-14460,1870,12926
-9843,16262,10230
-13033,1493,8750
-11116,-2758,11560
-13486,-7290,12399
-11166,-3408,11486
-10498,15194,10209
-11781,7913,12334
-12112,-465,11889
-13211,-1213,1 10399
-9896,4871 1,24
-14290,-2926,13235
-10986,17444,11165
-11519,-6403,10435
-11382,3380,10589
-13972,-1324,1 11940
-12125,6284,10679
-9598,13444,5431
-10502,10697,10660
-12441,-2970,12401
-11543,-1963,7 8265
-9430,2812 5,405
-13554,5318,13179
-12459,16335,12670
-8903,18516,4065
-12454,-1315,5 13380
-14440,-9753,13856
-13788,-6102,13115
-8506,20363,5579
-12245,13879,11603
-13474,4246,14669
-12141,-1386,1 7738
-10116,-7935,7156
-12661,-4708,12090
-11607,18066,11724
-9028,9929 6,745
-12347,6246,7756
-12300,-2324,7 12856
-15588,2373,12708
-10610,2247,10836
-11634,18606,11741
-12384,6125,12373
-11810,-4257,11001
-12366,-1928,8719
-9400,1100 1,289
-12741,5208,10495
-11786,2790,11906
-10469,-3071,10710
-13338,-1607,3 13812
-10177,-1118,11030
-13544,-3021,14404
-10598,5399,10492
-12041,-2931,12285
-12276,-847,13072
-12591,-7678,14376
-10237,5025,8247
-9531,-8030,8761
-12729,8074,13841
-10707,-9964,12532
-9382,389 72,16
-12865,-8416,10511
-10330,5287,13406
-13764,3822,10175
-8035,680 78,41
-14307,4453,13022
-12231,-3444,13187
-11471,11806,8377
-12369, 661 8,731
-9774,4828 1,1250
-15388,-2944,13043
-8532,951 78,44
-12065,-4313,10796
-11330,-951,13207
-14071,3873,11927
-9692,3198 8,357
-12341,17888,10814
-12251,-8496,12261
-12813,8790,9318
-9495,-8021,8117
-12974,3143,11946
-11881, 306 9,297
-12830,-121,11950
-10666,-3447,9042
-12890, 347 1,2556
-14194,-5965,13599
-9730,7113 9,529
-13046,5624,10900
-8980,10151,6829
-13467,-1762,13068
-13351,-700,12830
-9495,-3223,8763
-13158,-2902,8839
-10445,2247,10132
-13355,-3945,11580
-9154,6642 6,589
-12497,-2951,15220
-13447,4550,13690
-11377,-8962,12957
-11521,6688,6343
-11716,-5555,13353
-14793,8971,12482
-8449,-2117,8209
-10080,3708,9611
-13835,-1378,4 14215
-11152,-2965,9128
-10827,-6454,4832
-8784,11849,8419
-14570,1573,14673
-11732,-2050,8961
-8098,2928 3,963
-14299,-8866,15087
-12664,7698,10901
-11892,3124,8000
-9807,12799,8174
-13996,-3419,14650
-14170, 587 1,2382
-8364,6968 3,838
-12743,-1814,13518
-12373,10718,11737
-12617,-6182,9249
-10027,4448,7967
-14258,-1427,4 14263
-12486,6780,13347
-11098,2919,7648
-11987,-1185,12616
-11717,-1298,7 13425
-12227,9759,10576
-11511,-1243,5 11493
-10393,14076,9651
-11920,-1155,3 10550
-10562,7647,8302
-11558,-1220,8 13483
-11917,1388,10642
-10031,-5590,10907
-14081,13595,11916
-12117,-1253,4 14349
-12919,3136,9864
-11739,-5425,11154
-11811,2568,12659
-14287,-1197,14746
-8282,10189,6620
-11860,-1299,4 10964
-13504,-8520,15576
-11455,-3865,10686
-10611, -35 8,159
-10310,13398,13572
-13265,-9228,14499
-8510,3394 8,663
-15028,-9548,10880
-9330,1523 1,3154
-15310,6960,12460
-9725,-1521,9876
-11181,-4016,13763
-16105,-205,15119
-7890,-758 9,472
-14427,7779,12844
-9805,-1990,9585
-12004,-1589,12656
-13396,7881,8845
-8713,-9368,10929
-13617,7463,10982
-10477,-2757,10423
-12433,-7833,13109
-12193,2045,10766
-11931, 184 1,2252
-14806,10086,15164
-9520,1968 1,2890
-15044,-4214,15154
-8877,4083 8,446
-15194,-6773,15554
-9506,10574,8199
-10796, 766 1,449
-13461,2215,11203
-9019,-7301,9141
-15016, -61 1,3865
-8727,-1011,10057
-12380,4998,11171
-12965,2102,13280
-10818,2073,11603
-12656,3947,11755
-12581,-6133,16017
-12530,8894,11832
-11050,-1150,9 13465
-12100,3549,12023
-10791,-4828,10531
-11891,5753,8819
-10376,3883,8975
-12591,-1254,11879
-10908, 96 89,96
-12195,-1009,1 11893
-11855,1408,11709
-11106,6305,11983
-12121,11389,10794
-12040,-906,13643
-14508,-1210,9 14359
-9658,-5809,9955
-15147,-2390,12544
-9100,6963 1,353
-12684,10014,11899
-11631,-8448,9977
-10717,-3566,9917
-15173,-1135,7 12272
-9350,10436,10316
-14759,1578,13689
-9007,9834 8,455
-14359,-7059,14816
-12427,-3857,11591
-9130,1805 7,949
-13758,8628,10697
-10876,-3449,10567
-12551,-7440,13871
-11638,-6000,11744
-12564,1556,15833
-12401,7527,12022
-7954,4476 8,896
-15551,-1525,12024
-9053,-9442,9768
-14415,-8692,11022
-7940,11707,7329
-11723, 601 1,2978
-14028,-3687,12717
-10165,-7075,9857
-14931,-6408,13147
-10138,10770,9818
-12660,14066,9978
-11722,-1734,9596
-10145,3061,10649
-15187,-1636,5 14638
-10938,2279,8424
-10537,7903,9499
-11844,12447,11084
-11634, 302 1,799
-13147,-5956,8918
-9624,-5430,9250
-15127,2430,12509
-8360,6823 8,623
-13403, 876 1,2084
-11462,-3018,11379
-12217,-3449,10922
-12000,3488,9053
-10027,10530,9537
-14086,-989,14389
-10281,-9843,7810
-11774,-8890,11852
-13253,-6770,14462
-10985,5435,10310
-11558,2686,8585
-13790,-1168,4 14864
-9708,3917 1,178
-15366,-9646,14046
-7490,17004,8138
-14478,1606,13465
-9617,3718 9,369
-13358,-5742,9541
-11592,-5080,9902
-11740,1466,12121
-13031,-4156,12721
-9707,-1269,11509
-14087,-6389,13679
-10670,6433,13335
-15170,-2582,16831
-11786,6997,13728
-9749,2679 1,259
-14992,-5906,13832
-7910,-4222,9217
-13932,-1626,13309
-10364,-5223,10545
-9707,-3861,10872
-14931,-6392,15399
-10989,-5715,12397
-13225,2722,12511
-10880,5369,11299
-12495,2857,13388
-10570,11616,9786
-10518,-9418,8960
-10567,7797,10551
-13241,-5313,9874
-11061,-3865,9519
-10435,14538,6485
-12910,-2065,1 15699
-14100,5203,14673
-12000,-7048,11231
-13062,11249,13509
-12664,9878,11254
-12601,1037,14339
-12407,-5551,8613
-9919,3243 8,925
-15721,-1169,9 16719
-8731,8670 7,955
-11020,-6855,10298
-12902,-9088,15786
-12524,-6781,13673
-11307,-5066,10055
-10705,9163,9906
-13240,7290,12794
-11728,-1033,11764
-10797,6879,9363
-13195,-1157,3 14709
-13537,4070,12076
-10487,1131,6855
-13022,1603,12162
-10717,-4903,11664
-13981,-2369,11687
-8821,-2061,10205
-15035,-2362,16142
-9187,3277 1,1325
-14677, 8 963,2
-9871,-5002,12618
-13428, 133 1,5845
-12148, 241 1,3216
-9888,629 11,502
-13792,-1033,12585
-8633,-3855,9143
-16121,-5805,13357
-9525,3127 7,791
-13650, 704 1,6765
-12174,11866,12853
-8190,-1200,9485
-15212,-5595,16538
-12778,-791,13899
-10375,2072,9947
-11615,9576,9184
-11120,-158,13932
-13667,-9715,14235
-8907,-7163,9116
-12989,-938,14291
-12285,-1704,15195
-11732,15871,9324
-10778,-3357,7616
-10833,-3982,12468
-14800, 376 1,1338
-9340,-2135,8109
-11306,11608,8589
-11402,-2731,13910
-12869,1615,10930
-13711,-4015,11385
-8271,7908 7,81
-14390,6012,12169
-11717,11243,9174
-9128,-2259,7464
-13460,-8081,13557
-12973,-1315,11781
-12996,-6783,10275
-10425,15848,8833
-11210,-2737,8883
-14708,-4791,12636
-9551,-5474,7515
-13395,-6567,12876
-10349,6506,11943
-15317,-2393,13163
-8009,-957 7,427
-14149,-1790,9 14085
-12479,2448,9635
-10765,-901,9911
-11354,18590,9377
-9844,-5987,9499
-13219,-5046,13075
-13937,-1283,6 11559
-9597,-10104,9182
-13728,14442,10223
-11476,10521,10746
-11009,3361,6295
-11467,-5300,9930
-13025,-3678,14532
-14409,7210,11987
-8138,5365 7,697
-14093,15757,9953
-10800,-1641,5 13012
-15146,7345,11033
-8683,-6277,8831
-11342,5109,13908
-12148,6114,11208
-11433,-3031,10139
-12315,-7959,9105
-9515,360 12,850
-14794,5170,14681
-10089,5006,10014
-8939,771 82,3
-12267,-9554,13596
-14813,-6883,11835
-9014,3230 6,287
-11737,14882,9164
-12129,2667,13578
-13469,-4116,10865
-8216,-3659,5963
-13967,-1498,12528
-13807,9791,13306
-10458,2159,7950
-12409,9826,13373
-12017,-8685,13200
-14490,-3833,14018
-9770,4523 6,963
-10807,3036,11510
-13024,8588,11312
-11032,-4814,11420
-13078,-3126,9125
-9894,774 10,577
-14792,-4244,14946
-10516,3185,9526
-11201,-1882,12830
-13233,1758,13680
-12224,-8542,14107
-13000,9411,11408
-9568,-3942,13099
-14870,-2830,14198
-9190,-5652,9358
-11660,-6231,9966
-12007,-3217,12455
-10526,7391,7339
-10130,-4999,9417
-12498, 262 1,3113
-12198,-8750,12944
-10495,-4744,9708
-12503,5584,11652
-11656,1504,11693
-12093,8092,9459
-11078,2865,10214
-14128,-5750,15376
-11768,-3212,13372
-13365,8232,8602
-8995,-2298,10066
-15300,8388,13635
-9439,-2556,9504
-12986,2101,12182
-12075,2223,11377
-11823,-7674,14759
-13844,3411,11995
-8960,-1625,9586
-13832,3339,13640
-10814,-1690,8787
-10639,1056,8932
-12374,-3615,11850
-11932,-4302,12900
-11309,-2626,11600
-12420,5122,8907
-10325,4487,11092
-13960,6095,11635
-9205,501 75,64
-14942, 379 1,682
-8520,-1158,9529
-14099,7080,10499
-12073,-6154,10960
-11359,2633,11745
-13314,-8114,12244
-9239,9506 8,328
-16099,-2581,16326
-9781,1169 1,2142
-13237,-2383,10915
-12239,-5662,13089
-11500,-1135,12709
-12874,-1188,14459
-9423,8465 9,492
-12857,-1176,5 15806
-12666,-1554,11866
-10223,-1115,9 9906
-12620,11262,9722
-10154,-1204,0 13244
-14364,4077,13264
-7202,-6816,6592
-14534,-4524,12977
-9998,1413 1,815
-12908,-2572,12583
-11737,-2317,8985
-11275,-455,13262
-14223,-3681,14320
-9420,13249,7480
-11589,2555,11021
-12562,4758,11323
-12585,-8714,10940
-12975,-445,10760
-11879, 69 11,612
-13677,7416,13178
-12529,4228,12264
-10561,-1285,12875
-14965,-7881,15635
-8990,3076 1,1272
-14891,5053,12471
-8917,168 11,437
-12605,-397,11947
-11128,-1059,4 12434
-11049,-4908,14710
-11434,4576,11628
-9340,3412 6,676
-12768,5596,9424
-11418,-1060,7 11658
-13740, -17 1,1945
-12299,3488,11075
-11068,7227,13336
-13407,-158,13291
-12098,7781,8413
-11635,-4859,11748
-14280,9071,13007
-9004,1621 8,440
-13554,-433,11131
-7883,-141 9,715
-14439,-1192,6 15013
-11803,4184,9069
-10128,-150,9839
-13298,16075,13316
-11905,-6308,12789
-14658,3164,13998
-9830,-11914,11244
-14207,7372,14015
-11623,-3086,10925
-9981,6456 8,789
-11926,-2741,9642
-11797, 481 1,1095
-13657,-1094,1 12543
-9880,5496 9,260
-12492,-1034,3 16182
-13159,8578,11052
-10039,-1100,8 11528
-13064,15617,11294
-10383,-6827,12896
-14515,5196,13629
-9885,-2192,9999
-11862,-4154,11701
-13393,-6333,14119
-10741,4026,7741
-11187,-4064,11280
-12177,8319,11983
-12208,-8254,12673
-12761,-5008,10414
-11269,-608,10941
-12109,2158,12284
-11898,3232,11776
-10704,1620,12272
-11700,-9989,11491
-11947,-3536,12972
-14382,-449,13473
-8393,5650 8,466
-14661,9399,12102
-8633,-5246,11626
-13620,-5641,12933
-12355,1239,9851
-9329,1650 8,570
-14832,8564,12980
-10727,4120,8905
-11252,-4006,13681
-11568,-225,10511
-12163,-7381,14126
-12989,6752,10760
-8548,871 61,84
-13393,5459,12325
-12985,-2981,10481
-10013,7946,7665
-11723,-3315,9635
-10895,1868,13519
-16123,-2880,14749
-10039,4638,9061
-11922,-1347,11587
-13707,3752,12926
-12001,1947,11992
-12487,2701,9108
-8397,-7937,8583
-15595,-185,15923
-10487,-2239,11099
-10028,4532,6342
-12660,-3425,10462
-12978,-9911,16584
-14246,-2154,13341
-9127,-7847,11479
-14342,6891,15640
-11128,-1757,13012
-11282, 650 9,454
-10206,1437,6740
-12295,3824,12207
-10250,1175,8556
-11528,2784,9394
-10040,-7150,11320
-15057,-4839,12600
-9685,-2031,8192
-12219, 270 1,1161
-12930,8146,14467
-12576,-1030,10998
-12912,-7816,12015
-10174,5244,10368
-12986, 0 135,43
-12312,6904,9593
-9392,835 77,45
-12272,-5954,11217
-11324,-2667,9257
-13011, 472 8,448
-9091,1113 9,686
-14045, 509 1,6492
-11680,-2166,11306
-12630,-4613,10560
-14694, 654 1,5237
-7963,16248,7740
-15424,2660,11130
-7973,4501 7,989
-15551,-2328,0 16090
-9303,3785 7,641
-11358,-6690,9891
-12885,11393,12068
-11040,-844,10660
-13658,3457,10857
-9772,-8396,11793
-14085,6149,13234
-10772, 525 1,1222
-10131,4801,11134
-15345,-6538,15406
-9671,910 10,360
-15885,-9159,12377
-7908,15276,5835
-12237,-9108,12569
-13564,3348,10386
-9140,-18947,10714
-13619,-363,12024
-11276,-2270,14714
-12879,18707,9849
-9371,5139 9,291
-12790, -57 1,2800
-14379,-8329,13312
-8911,-570 8,472
-13012,3729,12933
-10687,1208,13363
-13505,-5790,12760
-11999,-3207,8163
-10995,-1330,9 12092
-14125,7569,11206
-9004,3227 1,486
-12723,12121,10938
-11307,-1190,5 12356
-11150, 461 1,1590
-12854,-3649,12081
-10703,9333,9166
-11882,10297,11207
-11780,-1605,10544
-10435,-3474,10024
-13329,-6395,12792
-10475,1675,11035
-13654,3962,13230
-11785,6204,10225
-11406,1182,8918
-13999,-1770,13428
-10376,7168,11209
-13512,-4078,11028
-8646,6075 8,19
-13510,-7389,13126
-11375,-5696,11166
-12385, 380 8,868
-10322,6551,7562
-10206,3958,12494
-15752,3935,15515
-6370,-4230,4427
-13145,-1266,12077
-14883,1777,15667
-10154,-1309,11020
-13629,13871,7800
-7813,-2604,10355
-16896,-6934,14486
-8605,-10063,6907
-9608,9845 4,616
-15289,-2700,14537
-10976,8344,12356
-12577,-9365,10230
-10875,1726,11367
-14999,1449,13690
-10720,8038,9948
-8931,5959 8,899
-12367,12324,9487
-12449,-1833,4 13698
-13070,7377,8211
-8146,-9967,8563
-15498,9793,15407
-12932,-7429,12360
-8752,6314 6,875
-14028,-2493,13630
-11572,10072,14178
-13588,-1700,8898
-7375,5929 6,646
-13288,-5868,12276
-12055,-1756,5 12677
-10528,8892,6402
-10718,-2569,11805
-13120,1117,14135
-12105,2317,8725
-12400,-6528,9522
-10829,7846,9865
-10964,3625,12682
-12161,12850,8836
-10614,-7357,11719
-12607,-2225,12696
-11204,-1305,2 11870
-14972,13366,11637
-8258,3857 9,796
-13142,-1286,11883
-11756,2084,9687
-12160,-4365,10309
-10659,1001,11409
-10856,6326,9835
-14911,-1942,13204
-9228,5025 7,548
-12492,-2499,10144
-10212,1953,9262
-12167,7650,11108
-11939,-6149,10423
-7962,-2013,4751
-16515,-1177,4 15489
-10339,11475,10373
-11658,-493,10356
-10380,16117,6149
-13294,-1644,6 16355
-14400,9402,9436
-6822,-11706,5417
-15451,17891,11610
-8034,7563 9,762
-13916,-901,10731
-10911,-5050,6901
-10648,-4043,11970
-16618,-6058,15732
-6663,18360,6288
-15468, 353 1,2320
-10804,1032,10896
-12349,-6335,10436
-12618, 879 7,802
-9025,-2489,9173
-14015,5086,11764
-8294,-3578,8935
-15489,-5328,14313
-11208,-2635,11247
-11146,-2548,10175
-13423,14156,10103
-9619,-6295,11559
-13809,4928,10036
-8730,-3229,7457
-12510,-3848,12893
-10190,1667,10190
-10261,-1796,6932
-14120,-4076,10885
-10248,-3095,11545
-14665,-2337,12130
-8577,4791 7,582
-13534,2159,13595
-12325,-6258,15064
-12467,-2079,8432
-10982,7260,5894
-13245,2443,12649
-12359,3619,11273
-10873,-7099,10279
-10789,1755,11054
-14301,-1366,8 15978
-10709,12464,8932
-10351,5780,7282
-12635,8389,10741
-11138,-2006,11719
-12215,-2162,9679
-9716,-1481,13249
-14027,-8603,14136
-10563,6483,9782
-11944,2103,9057
-11695,2239,12073
-12109,-2174,12207
-13842, 358 9,629
-7192,9420 6,246
-12573,-576,12670
-11501,2116,7824
-10968,-6632,10740
-15051,8244,10593
-7610,-1264,10023
-18188,6991,13983
-6242,-7806,9087
-14234,-669,13023
-13013,-5365,13064
-8692,9880 9,359
-14157,-1657,13782
-8312,4006 1,611
-16360,-1250,9 12476
-9120,3551 9,338
-13512,-521,13424
-12288, 313 1,4101
-11714,2772,11298
-12485,-634,9853
-10902,-1105,7 12687
-15193,4970,12860
-9666,-3008,8151
-10710,7503,10436
-13222,-4395,13443
-10629,-4711,12325
-13665,-4868,11821
-8857,213 94,93
-13172, 380 1,4543
-11870, 916 1,1784
-8474,1182 8,294
-14270,-7140,16775
-10379,4964,10189
-12520,-6771,12090
-10683,5973,10496
-12752,-8056,13197
-13205,-1500,13496
-10625,6308,9423
-11725,-3352,11714
-13267,1202,14424
-9837,-8478,10689
-13114,-8043,12839
-10570,1127,13220
-14452,3823,14202
-9659,7377 1,876
-12408,14407,9606
-10776,-1245,1 12276
-10985,3820,9841
-15203,-8860,14401
-6814,12935,9121
-16377,-2832,14935
-9187,11279,9310
-13667,-9295,12010
-13711, 934 1,3398
-8831,2986 9,530
-15722,-5548,15031
-7223,15882,7488
-14675,-9032,14382
-9778,16466,6914
-10817,-6776,8013
-13043,1313,11164
-8309,-2392,7463
-15682,-534,12445
-9231,8061 1,608
-14589,-2457,14300
-12262,3027,11129
-12528, 482 1,1273
-14492,-1139,4 16621
-8914,11094,9434
-15914,-3056,15234
-8314,16707,7468
-13027,-1827,0 12642
-13355,6815,12445
-9929,-15521,11122
-13287,1905,11403
-8736,3665 9,273
-15979,-502,17233
-9592,-3944,9634
-10569,-4943,13318
-13686,11556,12728
-11111,-1162,9 13576
-11082,10473,8646
-10903,-1332,7 10740
-13884,4210,13715
-11636,-1281,0 11735
-9358,7889 9,921
-14363,-5695,13446
-11018,2299,11230
-13141,-6634,9407
-8797,4868 7,33
-14412,-2934,15401
-11182,7946,9897
-11726,-1104,7 10662
-11300,4646,10679
-13139,-7568,12740
-10022,11558,7062
-11866,2376,9701
-10152,10278,8550
-14448,-1465,4 14292
-9897,5858 8,318
-12014,-7061,13456
-14901,8138,15271
-9060,2266 1,88
-15779,2012,11124
-8856,8105 9,484
-16580,-7911,13586
-9097,9006 9,537
-13978,2190,11334
-10549, 387 1,3299
-11213,-2758,9473
-14711,-2981,11317
-7656,11999,7193
-15622, 279 1,3222
-7271,18911,5335
-13144,-1553,9 15458
-14094,4374,12469
-9079,-13412,10475
-16977,8195,13734
-7895,4568 1,557
-14046,7338,12455
-12133, 946 1,168
-11087,-2798,11487
-15415,-6307,15946
-7578,6969 8,967
-15048,6196,11687
-7887,4124 8,464
-12724,-1510,9907
-10796, 294 7,937
-9953,-4349,10832
-12675,2509,13561
-11017,-8170,15167
-14126,3396,14131
-11060,-7543,9615
-13484,-2096,13568
-13496,8514,8985
-7145,4337 9,595
-15104,-742,14624
-9660,-18540,12554
-12742,1972,9145
-11946,-9629,10695
-11503,22405,9507
-14129,3776,10581
-9637,16948,7095
-11521,-1354,1 13087
-12842,-2753,13099
-11661,-1444,11358
-12370,-1646,11256
-10846,5871,12083
-13467, 489 1,1974
-11413,1861,10965
-11421,-7941,10697
-13330,3843,13395
-10222,-1632,10356
-12913,-570,11447
-9796,1757 8,151
-14612,-3185,14947
-9683,6925 6,639
-10522,-7054,11302
-13725,1595,12231
-8631,-5373,8995
-13686, 961 1,2115
-9667,4478 7,12
-12026,-6042,11729
-12477,13675,8493
-8445,-8702,5802
-16228,5052,11031
-7235,-6232,9373
-16425,2885,14324
-11238,2017,12923
-11960, 363 1,987
-14153, 265 1,179
-11086,-4120,9489
-13395,10244,6912
-9005,-2826,8167
-12361,11151,10229
-14120,-8505,11303
-10004,-5614,10638
-14828,-4927,10905
-10011,3450,11653
-14504,6025,11262
-9189,-3183,10343
-12067,3768,11627
-13852,-7211,13556
-8990,-2756,10880
-14755,-7441,10740
-8735,758 95,18
-15796, 106 1,5043
-9959,390 90,91
-10537, 807 9,784
-12836,-490,14098
-11083,-1138,4 10219
-12558,-7001,13392
-10434,-1602,8950
-13643,-414,14617
-11336, 475 1,1929
-9690,567 81,22
-13357,-7658,13558
-11830,-3419,12871
-11709,-4391,12930
-12152,5136,11046
-10311,-1151,13230
-13749, 601 1,1914
-9160,-1735,7917
-12963,5605,10764
-10325,-5980,10914
-13041,-1694,12930
-11933, 951 1,1740
-11719,-1145,4 13817
-12575,6831,12125
-12273,-1600,7 12835
-8465,20140,7079
-13599,-6593,12518
-8586,10796,8297
-13815,-9240,11771
-8134,7465 7,484
-14140,-6760,13700
-12020,10377,9545
-10487,-230,11886
-13029,7519,10465
-10599,-2628,11670
-15981,9954,11577
-7635,6776 5,618
-15189,-748,13259
-11941,-4170,10504
-10708,-5720,10398
-15384,7242,13918
-7681,11336,8431
-16457,3130,14944
-11269,-1025,10883
-9708,-11949,8693
-15237,-304,14103
